site_name,date,indicator,conc,river_name,year,date_no_year
Stony 1.5 Downstream,2022-08-16T00:00:00Z,e.coli,120,Stony Brook,2022,08-16
Stony 2.5,2021-08-25T00:00:00Z,e.coli,121,Stony Brook,2021,08-25
Stony 1,2021-08-25T00:00:00Z,e.coli,161,Stony Brook,2021,08-25
Stony 1.6,2022-07-12T00:00:00Z,e.coli,186,Stony Brook,2022,07-12
Stony 1.5,2021-08-25T00:00:00Z,e.coli,428,Stony Brook,2021,08-25
Deadman 2,2021-07-01T00:00:00Z,e.coli,775,Deadman Brook,2021,07-01
Deadman 1.6,2021-07-01T00:00:00Z,e.coli,1034,Deadman Brook,2021,07-01
Stony 1.5,2022-07-12T00:00:00Z,e.coli,1095,Stony Brook,2022,07-12
Stony 1.5 Downstream,2022-07-12T00:00:00Z,e.coli,1298,Stony Brook,2022,07-12
Deadman 1,2022-08-30T00:00:00Z,entero,5172,Deadman Brook,2022,08-30
Sasco 2,2023-07-05T00:00:00Z,entero,5794,Sasco Brook,2023,07-05
Sasco 3,2022-08-01T00:00:00Z,e.coli,1961,Sasco Brook,2022,08-01
Sasco 3,2022-08-01T00:00:00Z,entero,6131,Sasco Brook,2022,08-01
Deadman 1,2023-07-17T00:00:00Z,entero,8164,Deadman Brook,2023,07-17
Sasco 1,2023-07-05T00:00:00Z,entero,8164,Sasco Brook,2023,07-05
Sasco 2,2022-06-09T00:00:00Z,entero,10112,Sasco Brook,2022,06-09
New 1,2023-06-13T00:00:00Z,entero,11199,Greens Farms Brook,2023,06-13
New 1.5,2023-06-13T00:00:00Z,entero,14136,Greens Farms Brook,2023,06-13
Sasco 1,2022-06-09T00:00:00Z,entero,14136,Sasco Brook,2022,06-09
Stony 1,2023-08-30T00:00:00Z,e.coli,4839,Stony Brook,2023,08-30
Stony 1,2023-08-30T00:00:00Z,entero,14136,Stony Brook,2023,08-30
Sasco 3,2019-08-20T00:00:00Z,entero,17329,Sasco Brook,2019,08-20
Sasco 2,2019-08-20T00:00:00Z,entero,17329,Sasco Brook,2019,08-20
Deadman 1,2022-07-18T00:00:00Z,entero,19863,Deadman Brook,2022,07-18
Stony 1,2022-09-06T00:00:00Z,e.coli,8164,Stony Brook,2022,09-06
Stony 1,2022-09-06T00:00:00Z,entero,19863,Stony Brook,2022,09-06
Sasco 1,2019-08-20T00:00:00Z,entero,19863,Sasco Brook,2019,08-20
Sasco 3,2021-09-01T00:00:00Z,e.coli,4839,Sasco Brook,2021,09-01
Sasco 3,2021-09-01T00:00:00Z,entero,24196,Sasco Brook,2021,09-01
Deadman 1,2021-05-04T00:00:00Z,entero,24196,Deadman Brook,2021,05-04
Sasco 3,2022-06-09T00:00:00Z,e.coli,4839,Sasco Brook,2022,06-09
Sasco 3,2022-06-09T00:00:00Z,entero,24196,Sasco Brook,2022,06-09
Sasco 4,2022-06-09T00:00:00Z,e.coli,2420,Sasco Brook,2022,06-09
Sasco 4,2022-06-09T00:00:00Z,entero,24196,Sasco Brook,2022,06-09
Deadman 1,2021-08-23T00:00:00Z,entero,24196,Deadman Brook,2021,08-23
Stony 1,2019-05-30T00:00:00Z,e.coli,2420,Stony Brook,2019,05-30
Deadman 1,2021-05-26T00:00:00Z,e.coli,187,Deadman Brook,2021,05-26
New 1,2019-06-12T00:00:00Z,e.coli,452,Greens Farms Brook,2019,06-12
Stony 1,2019-05-23T00:00:00Z,e.coli,101,Stony Brook,2019,05-23
Stony 1,2019-05-21T00:00:00Z,e.coli,107,Stony Brook,2019,05-21
Stony 1,2019-06-11T00:00:00Z,e.coli,275,Stony Brook,2019,06-11
Stony 1,2019-07-24T00:00:00Z,e.coli,259,Stony Brook,2019,07-24
Stony 1,2022-07-07T00:00:00Z,e.coli,770,Stony Brook,2022,07-07
Stony 1,2019-09-24T00:00:00Z,e.coli,1120,Stony Brook,2019,09-24
Stony 1,2019-07-16T00:00:00Z,e.coli,387,Stony Brook,2019,07-16
Hunt Club 2,2001-07-10T00:00:00Z,e.coli,4600,Sasco Brook,2001,07-10
Saugatuck 1,2022-09-06T00:00:00Z,e.coli,4611,Saugatuck River,2022,09-06
Indian 3,2022-07-19T00:00:00Z,e.coli,4611,Indian River,2022,07-19
Sasco 3,2002-09-03T00:00:00Z,e.coli,4700,Sasco Brook,2002,09-03
Hunt Club 2,1998-06-22T00:00:00Z,e.coli,4795,Sasco Brook,1998,06-22
Hunt Club 2,2000-08-07T00:00:00Z,e.coli,4795,Sasco Brook,2000,08-07
Muddy 0.5,2016-06-06T00:00:00Z,e.coli,4800,Muddy Brook,2016,06-06
Pussy Willow 1,2009-06-04T00:00:00Z,e.coli,4800,Pussy Willow Brook,2009,06-04
Sasco 8,2010-08-23T00:00:00Z,e.coli,4800,Sasco Brook,2010,08-23
Pussy Willow 4,2019-06-17T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,06-17
Pussy Willow 4,2019-08-28T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,08-28
Pussy Willow 2.5,2019-07-23T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,07-23
Pussy Willow 4,2019-07-23T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,07-23
Pussy Willow 2,2019-07-23T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,07-23
Pussy Willow 5,2019-07-23T00:00:00Z,e.coli,4839,Pussy Willow Brook,2019,07-23
Deadman 4,2021-05-04T00:00:00Z,e.coli,4839,Deadman Brook,2021,05-04
Deadman 8,2021-08-23T00:00:00Z,e.coli,4839,Deadman Brook,2021,08-23
Indian 1.5,2022-08-29T00:00:00Z,e.coli,4839,Indian River,2022,08-29
Hunt Club 2,2023-07-05T00:00:00Z,e.coli,4839,Sasco Brook,2023,07-05
Indian 1.5,2023-06-13T00:00:00Z,e.coli,4839,Indian River,2023,06-13
Deadman 7,2022-06-13T00:00:00Z,e.coli,4839,Deadman Brook,2022,06-13
Deadman 5,2022-06-13T00:00:00Z,e.coli,4839,Deadman Brook,2022,06-13
Indian 1,2023-06-13T00:00:00Z,e.coli,4839,Indian River,2023,06-13
Stony 5,2023-06-13T00:00:00Z,e.coli,4839,Stony Brook,2023,06-13
Hunt Club 2,2021-09-01T00:00:00Z,e.coli,4839,Sasco Brook,2021,09-01
Stony 4,2023-06-13T00:00:00Z,e.coli,4839,Stony Brook,2023,06-13
Muddy 6,2022-08-10T00:00:00Z,e.coli,4839,Muddy Brook,2022,08-10
Deadman 7.3,2020-09-02T00:00:00Z,e.coli,4839,Deadman Brook,2020,09-02
Stony 4,2020-08-19T00:00:00Z,e.coli,4839,Stony Brook,2020,08-19
Deadman 7.1,2020-09-02T00:00:00Z,e.coli,4839,Deadman Brook,2020,09-02
Deadman 3,2020-09-02T00:00:00Z,e.coli,4839,Deadman Brook,2020,09-02
Hunt Club 1,2023-07-05T00:00:00Z,e.coli,4839,Sasco Brook,2023,07-05
Stony 3,2020-08-19T00:00:00Z,e.coli,4839,Stony Brook,2020,08-19
Deadman 7,2021-08-23T00:00:00Z,e.coli,4839,Deadman Brook,2021,08-23
Deadman 5,2021-08-23T00:00:00Z,e.coli,4839,Deadman Brook,2021,08-23
Deadman 4,2021-08-23T00:00:00Z,e.coli,4839,Deadman Brook,2021,08-23
Deadman 3.5,2021-08-23T00:00:00Z,e.coli,4839,Deadman Brook,2021,08-23
Deadman 9,2023-07-05T00:00:00Z,e.coli,4839,Deadman Brook,2023,07-05
Deadman 3,2020-07-23T00:00:00Z,e.coli,4839,Deadman Brook,2020,07-23
Muddy 3,2015-06-01T00:00:00Z,e.coli,4840,Muddy Brook,2015,06-01
Sasco 3,2003-09-16T00:00:00Z,e.coli,4900,Sasco Brook,2003,09-16
Lamplight 1,2006-07-12T00:00:00Z,e.coli,4900,Pussy Willow Brook,2006,07-12
Hunt Club 2,1995-05-02T00:00:00Z,e.coli,4952,Sasco Brook,1995,05-02
Hunt Club 2,1998-06-24T00:00:00Z,e.coli,4952,Sasco Brook,1998,06-24
Hunt Club 2,2011-06-10T00:00:00Z,e.coli,5000,Sasco Brook,2011,06-10
Sasco 6,2011-06-10T00:00:00Z,e.coli,5000,Sasco Brook,2011,06-10
Hunt Club 4,2014-08-13T00:00:00Z,e.coli,5000,Sasco Brook,2014,08-13
Sasco 8,2015-08-12T00:00:00Z,e.coli,5000,Sasco Brook,2015,08-12
Sasco 4,2001-08-30T00:00:00Z,e.coli,5000,Sasco Brook,2001,08-30
New 1,2006-07-12T00:00:00Z,e.coli,5000,Greens Farms Brook,2006,07-12
Pussy Willow 4,2012-05-21T00:00:00Z,e.coli,5100,Pussy Willow Brook,2012,05-21
Muddy 1,2016-06-06T00:00:00Z,e.coli,5100,Muddy Brook,2016,06-06
Hunt Club 2,2013-08-21T00:00:00Z,e.coli,5100,Sasco Brook,2013,08-21
Sasco 4,2002-08-06T00:00:00Z,e.coli,5100,Sasco Brook,2002,08-06
Lamplight 1,2008-09-04T00:00:00Z,e.coli,5100,Pussy Willow Brook,2008,09-04
Sasco 4,1999-07-26T00:00:00Z,e.coli,5109,Sasco Brook,1999,07-26
Hunt Club 2,1997-06-16T00:00:00Z,e.coli,5187,Sasco Brook,1997,06-16
Hunt Club 2,2014-08-12T00:00:00Z,e.coli,5200,Sasco Brook,2014,08-12
Sasco 7,2015-06-19T00:00:00Z,e.coli,5200,Sasco Brook,2015,06-19
Indian 1,2003-08-01T00:00:00Z,e.coli,5200,Indian River,2003,08-01
Muddy 6,2006-07-19T00:00:00Z,e.coli,5200,Muddy Brook,2006,07-19
Sasco 3,1999-08-09T00:00:00Z,e.coli,5266,Sasco Brook,1999,08-09
Pussy Willow 1,1999-06-30T00:00:00Z,e.coli,5281,Pussy Willow Brook,1999,06-30
Hunt Club 2,2005-06-29T00:00:00Z,e.coli,5300,Sasco Brook,2005,06-29
Stony 1,2019-06-04T00:00:00Z,e.coli,81,Stony Brook,2019,06-04
Muddy 3,1998-08-11T00:00:00Z,e.coli,5423,Muddy Brook,1998,08-11
Indian 2,2022-07-19T00:00:00Z,e.coli,5475,Indian River,2022,07-19
New 4,1997-08-14T00:00:00Z,e.coli,5501,Greens Farms Brook,1997,08-14
New 4,1997-07-08T00:00:00Z,e.coli,5579,Greens Farms Brook,1997,07-08
Sasco 5,1999-09-30T00:00:00Z,e.coli,5595,Sasco Brook,1999,09-30
Muddy 3,2015-06-15T00:00:00Z,e.coli,5600,Muddy Brook,2015,06-15
Sasco 7,2010-08-23T00:00:00Z,e.coli,5700,Sasco Brook,2010,08-23
Sasco 7,2010-08-24T00:00:00Z,e.coli,5700,Sasco Brook,2010,08-24
Sasco 3,1998-08-18T00:00:00Z,e.coli,5736,Sasco Brook,1998,08-18
Deadman 7,2018-09-10T00:00:00Z,e.coli,5800,Deadman Brook,2018,09-10
Hunt Club 2,2005-09-21T00:00:00Z,e.coli,5800,Sasco Brook,2005,09-21
Lamplight 1,2010-07-22T00:00:00Z,e.coli,5800,Pussy Willow Brook,2010,07-22
Deadman 8,2013-06-03T00:00:00Z,e.coli,5900,Deadman Brook,2013,06-03
Hunt Club 4,2015-08-11T00:00:00Z,e.coli,6000,Sasco Brook,2015,08-11
Sasco 4,2002-08-13T00:00:00Z,e.coli,6000,Sasco Brook,2002,08-13
Pussy Willow 4,1998-08-25T00:00:00Z,e.coli,6050,Pussy Willow Brook,1998,08-25
Muddy 6,2022-07-19T00:00:00Z,e.coli,6131,Muddy Brook,2022,07-19
Muddy 6,2008-07-14T00:00:00Z,e.coli,6200,Muddy Brook,2008,07-14
New 4,1997-08-22T00:00:00Z,e.coli,6285,Greens Farms Brook,1997,08-22
Hunt Club 2,2002-07-08T00:00:00Z,e.coli,6300,Sasco Brook,2002,07-08
Sasco 3,2001-08-09T00:00:00Z,e.coli,6300,Sasco Brook,2001,08-09
Muddy 5,2022-07-19T00:00:00Z,e.coli,6488,Muddy Brook,2022,07-19
New 3,2012-05-22T00:00:00Z,e.coli,6500,Greens Farms Brook,2012,05-22
Hunt Club 2,2005-08-24T00:00:00Z,e.coli,6500,Sasco Brook,2005,08-24
Hunt Club 2,1995-05-06T00:00:00Z,e.coli,6678,Sasco Brook,1995,05-06
Indian 3,2017-05-25T00:00:00Z,e.coli,6700,Indian River,2017,05-25
Deadman 9,2012-09-21T00:00:00Z,e.coli,6800,Deadman Brook,2012,09-21
Muddy 3,2008-07-25T00:00:00Z,e.coli,6800,Muddy Brook,2008,07-25
Hunt Club 5,2012-05-25T00:00:00Z,e.coli,7000,Sasco Brook,2012,05-25
Hunt Club 3,2014-08-13T00:00:00Z,e.coli,7000,Sasco Brook,2014,08-13
Pussy Willow 5,2012-07-16T00:00:00Z,e.coli,7000,Pussy Willow Brook,2012,07-16
Hunt Club 1,2015-08-12T00:00:00Z,e.coli,7000,Sasco Brook,2015,08-12
Hunt Club 2,2006-06-26T00:00:00Z,e.coli,7000,Sasco Brook,2006,06-26
Sasco 8,2014-06-05T00:00:00Z,e.coli,7100,Sasco Brook,2014,06-05
Muddy 4,2008-07-08T00:00:00Z,e.coli,7100,Muddy Brook,2008,07-08
Hunt Club 4,2014-06-05T00:00:00Z,e.coli,7200,Sasco Brook,2014,06-05
Sasco 9,1996-07-08T00:00:00Z,e.coli,7211,Sasco Brook,1996,07-08
Muddy 4,2022-07-19T00:00:00Z,e.coli,7270,Muddy Brook,2022,07-19
New 1,2006-05-16T00:00:00Z,e.coli,7300,Greens Farms Brook,2006,05-16
Hunt Club 2,2001-08-21T00:00:00Z,e.coli,7300,Sasco Brook,2001,08-21
Hunt Club 2,1997-06-12T00:00:00Z,e.coli,7305,Sasco Brook,1997,06-12
Sasco 4,1999-08-02T00:00:00Z,e.coli,7383,Sasco Brook,1999,08-02
Sasco 4,2001-08-09T00:00:00Z,e.coli,7400,Sasco Brook,2001,08-09
Muddy 3,2018-09-10T00:00:00Z,e.coli,7500,Muddy Brook,2018,09-10
Hunt Club 2,1997-08-08T00:00:00Z,e.coli,7540,Sasco Brook,1997,08-08
Pussy Willow 4,2014-09-23T00:00:00Z,e.coli,7600,Pussy Willow Brook,2014,09-23
Hunt Club 2,2001-07-17T00:00:00Z,e.coli,7600,Sasco Brook,2001,07-17
Stony 5,2022-09-06T00:00:00Z,e.coli,7701,Stony Brook,2022,09-06
Sasco 1,2002-09-16T00:00:00Z,e.coli,7800,Sasco Brook,2002,09-16
Hunt Club 2,1995-08-02T00:00:00Z,e.coli,7854,Sasco Brook,1995,08-02
Pussy Willow 1,1998-06-30T00:00:00Z,e.coli,7854,Pussy Willow Brook,1998,06-30
Pussy Willow 2,1998-06-30T00:00:00Z,e.coli,7854,Pussy Willow Brook,1998,06-30
Hunt Club 2,2012-06-25T00:00:00Z,e.coli,7900,Sasco Brook,2012,06-25
Deadman 9,2022-07-18T00:00:00Z,e.coli,7945,Deadman Brook,2022,07-18
Hunt Club 5,2013-06-21T00:00:00Z,e.coli,8000,Sasco Brook,2013,06-21
Muddy 3,2012-06-13T00:00:00Z,e.coli,8000,Muddy Brook,2012,06-13
Pussy Willow 3,2012-07-16T00:00:00Z,e.coli,8000,Pussy Willow Brook,2012,07-16
Hunt Club 2,1997-09-11T00:00:00Z,e.coli,8089,Sasco Brook,1997,09-11
New 1,1997-07-02T00:00:00Z,e.coli,8325,Greens Farms Brook,1997,07-02
Indian 2,2017-05-25T00:00:00Z,e.coli,8600,Indian River,2017,05-25
Sasco 4,2001-08-01T00:00:00Z,e.coli,8600,Sasco Brook,2001,08-01
Hunt Club 2,1996-08-08T00:00:00Z,e.coli,8638,Sasco Brook,1996,08-08
Hunt Club 2,2000-07-10T00:00:00Z,e.coli,8638,Sasco Brook,2000,07-10
Stony 3,2018-09-25T00:00:00Z,e.coli,8700,Stony Brook,2018,09-25
Muddy 4,2008-07-22T00:00:00Z,e.coli,8700,Muddy Brook,2008,07-22
Hunt Club 2,2002-08-21T00:00:00Z,e.coli,8800,Sasco Brook,2002,08-21
Muddy 1,2015-06-15T00:00:00Z,e.coli,9000,Muddy Brook,2015,06-15
Sasco 8,2014-08-13T00:00:00Z,e.coli,9000,Sasco Brook,2014,08-13
Sasco 4,2003-09-16T00:00:00Z,e.coli,9000,Sasco Brook,2003,09-16
Pussy Willow 4,2012-07-16T00:00:00Z,e.coli,9000,Pussy Willow Brook,2012,07-16
Lamplight 1,2016-06-06T00:00:00Z,e.coli,9000,Pussy Willow Brook,2016,06-06
Sasco 2,1996-07-22T00:00:00Z,e.coli,9266,Sasco Brook,1996,07-22
Indian 1,2006-07-06T00:00:00Z,e.coli,9300,Indian River,2006,07-06
Muddy 4,1998-08-11T00:00:00Z,e.coli,9579,Muddy Brook,1998,08-11
Pussy Willow 4,1998-07-31T00:00:00Z,e.coli,9658,Pussy Willow Brook,1998,07-31
Deadman 2,2021-08-23T00:00:00Z,e.coli,9678,Deadman Brook,2021,08-23
Indian 1.5,2023-08-17T00:00:00Z,e.coli,9678,Indian River,2023,08-17
Deadman 2,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 7,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 3,2021-08-23T00:00:00Z,e.coli,9678,Deadman Brook,2021,08-23
Deadman 8,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 4,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 5,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 3.5,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 3,2022-07-18T00:00:00Z,e.coli,9678,Deadman Brook,2022,07-18
Deadman 9,2023-07-17T00:00:00Z,e.coli,9678,Deadman Brook,2023,07-17
Muddy 2,2022-07-19T00:00:00Z,e.coli,9804,Muddy Brook,2022,07-19
Sasco 4,1999-07-06T00:00:00Z,e.coli,9893,Sasco Brook,1999,07-06
Stony 5,2018-09-25T00:00:00Z,e.coli,10000,Stony Brook,2018,09-25
Sasco 7,2014-06-05T00:00:00Z,e.coli,10000,Sasco Brook,2014,06-05
Hunt Club 1,2014-06-05T00:00:00Z,e.coli,10000,Sasco Brook,2014,06-05
Hunt Club 3,2014-06-05T00:00:00Z,e.coli,10000,Sasco Brook,2014,06-05
Hunt Club 2,2014-06-05T00:00:00Z,e.coli,10000,Sasco Brook,2014,06-05
Hunt Club 5,2014-06-05T00:00:00Z,e.coli,10000,Sasco Brook,2014,06-05
Hunt Club 2,2012-08-21T00:00:00Z,e.coli,10000,Sasco Brook,2012,08-21
Hunt Club 5,2016-06-29T00:00:00Z,e.coli,10000,Sasco Brook,2016,06-29
Hunt Club 2,2003-08-23T00:00:00Z,e.coli,10000,Sasco Brook,2003,08-23
Muddy 4,2015-06-15T00:00:00Z,e.coli,10000,Muddy Brook,2015,06-15
Poplar 3,2016-07-05T00:00:00Z,e.coli,10000,Saugatuck River,2016,07-05
Poplar 3,2009-06-09T00:00:00Z,e.coli,10200,Saugatuck River,2009,06-09
Hunt Club 2,2006-06-21T00:00:00Z,e.coli,10200,Sasco Brook,2006,06-21
Sasco 4,1995-08-24T00:00:00Z,e.coli,10301,Sasco Brook,1995,08-24
Sasco 3,1995-08-02T00:00:00Z,e.coli,10521,Sasco Brook,1995,08-02
Hunt Club 2,1995-06-06T00:00:00Z,e.coli,10834,Sasco Brook,1995,06-06
Hunt Club 5,2013-06-18T00:00:00Z,e.coli,11000,Sasco Brook,2013,06-18
Hunt Club 2,2010-06-29T00:00:00Z,e.coli,11000,Sasco Brook,2010,06-29
Sasco 7,2010-06-29T00:00:00Z,e.coli,11000,Sasco Brook,2010,06-29
Sasco 7,2001-06-24T00:00:00Z,e.coli,11700,Sasco Brook,2001,06-24
Sasco 7,2011-06-24T00:00:00Z,e.coli,11700,Sasco Brook,2011,06-24
Lamplight 1,2008-07-23T00:00:00Z,e.coli,11800,Pussy Willow Brook,2008,07-23
Deadman 8,2012-09-28T00:00:00Z,e.coli,12000,Deadman Brook,2012,09-28
Lamplight 1,2006-09-13T00:00:00Z,e.coli,12000,Pussy Willow Brook,2006,09-13
Stony 1,2018-09-25T00:00:00Z,e.coli,12000,Stony Brook,2018,09-25
Sasco 5,2003-08-02T00:00:00Z,e.coli,12000,Sasco Brook,2003,08-02
Indian 3,2005-09-15T00:00:00Z,e.coli,12000,Indian River,2005,09-15
Hunt Club 5,2011-06-22T00:00:00Z,e.coli,12000,Sasco Brook,2011,06-22
Muddy 1,2022-07-19T00:00:00Z,e.coli,12033,Muddy Brook,2022,07-19
Indian 1,2022-07-19T00:00:00Z,e.coli,12033,Indian River,2022,07-19
Hunt Club 2,1998-08-11T00:00:00Z,e.coli,12089,Sasco Brook,1998,08-11
Sasco 7,2000-08-14T00:00:00Z,e.coli,12168,Sasco Brook,2000,08-14
Muddy 4,2008-09-25T00:00:00Z,e.coli,12200,Muddy Brook,2008,09-25
Sasco 4,1999-08-09T00:00:00Z,e.coli,12246,Sasco Brook,1999,08-09
Hunt Club 2,2010-08-21T00:00:00Z,e.coli,12300,Sasco Brook,2010,08-21
Pussy Willow 4,1998-08-19T00:00:00Z,e.coli,12952,Pussy Willow Brook,1998,08-19
Muddy 3,2022-07-19T00:00:00Z,e.coli,12996,Muddy Brook,2022,07-19
Muddy 4,2012-06-13T00:00:00Z,e.coli,13000,Muddy Brook,2012,06-13
Pussy Willow 2,2012-07-16T00:00:00Z,e.coli,13000,Pussy Willow Brook,2012,07-16
Lamplight 1,2012-08-15T00:00:00Z,e.coli,13000,Pussy Willow Brook,2012,08-15
Muddy 6,2008-08-06T00:00:00Z,e.coli,13000,Muddy Brook,2008,08-06
Hunt Club 2,2001-07-06T00:00:00Z,e.coli,13200,Sasco Brook,2001,07-06
Hunt Club 2,2004-07-26T00:00:00Z,e.coli,13300,Sasco Brook,2004,07-26
Deadman 4,2012-09-28T00:00:00Z,e.coli,14000,Deadman Brook,2012,09-28
Hunt Club 2,2006-06-22T00:00:00Z,e.coli,14000,Sasco Brook,2006,06-22
Pussy Willow 1,2012-07-16T00:00:00Z,e.coli,14000,Pussy Willow Brook,2012,07-16
Pussy Willow 4,1999-06-30T00:00:00Z,e.coli,14677,Pussy Willow Brook,1999,06-30
Pussy Willow 4,1998-08-10T00:00:00Z,e.coli,14913,Pussy Willow Brook,1998,08-10
Hunt Club 2,2004-08-09T00:00:00Z,e.coli,15000,Sasco Brook,2004,08-09
Indian 1,2005-09-15T00:00:00Z,e.coli,15000,Indian River,2005,09-15
Hunt Club 2,1997-06-19T00:00:00Z,e.coli,15697,Sasco Brook,1997,06-19
Hunt Club 2,1997-06-23T00:00:00Z,e.coli,15697,Sasco Brook,1997,06-23
Hunt Club 1,2001-06-24T00:00:00Z,e.coli,15700,Sasco Brook,2001,06-24
Hunt Club 1,2011-06-24T00:00:00Z,e.coli,15700,Sasco Brook,2011,06-24
Pussy Willow 5,2012-07-23T00:00:00Z,e.coli,16000,Pussy Willow Brook,2012,07-23
Sasco 8,2015-08-11T00:00:00Z,e.coli,17000,Sasco Brook,2015,08-11
Hunt Club 2,1997-06-18T00:00:00Z,e.coli,17266,Sasco Brook,1997,06-18
Pussy Willow 2,2006-06-28T00:00:00Z,e.coli,18000,Pussy Willow Brook,2006,06-28
Sasco 4,2014-08-04T00:00:00Z,e.coli,18000,Sasco Brook,2014,08-04
Hunt Club 2,1998-06-20T00:00:00Z,e.coli,18050,Sasco Brook,1998,06-20
Muddy 3,2014-09-25T00:00:00Z,e.coli,19000,Muddy Brook,2014,09-25
Muddy 4,2012-07-23T00:00:00Z,e.coli,19000,Muddy Brook,2012,07-23
Hunt Club 2,2005-08-10T00:00:00Z,e.coli,19500,Sasco Brook,2005,08-10
Stony 4,2022-09-06T00:00:00Z,e.coli,19863,Stony Brook,2022,09-06
Hunt Club 2,2015-06-19T00:00:00Z,e.coli,20000,Sasco Brook,2015,06-19
Pussy Willow 5,2012-09-28T00:00:00Z,e.coli,20000,Pussy Willow Brook,2012,09-28
Pussy Willow 4,2012-09-28T00:00:00Z,e.coli,20000,Pussy Willow Brook,2012,09-28
New 4,2006-06-28T00:00:00Z,e.coli,20000,Greens Farms Brook,2006,06-28
Hunt Club 5,2010-06-29T00:00:00Z,e.coli,20000,Sasco Brook,2010,06-29
Hunt Club 2,1995-06-27T00:00:00Z,e.coli,20403,Sasco Brook,1995,06-27
Hunt Club 2,2001-06-24T00:00:00Z,e.coli,21000,Sasco Brook,2001,06-24
Hunt Club 2,2011-06-24T00:00:00Z,e.coli,21000,Sasco Brook,2011,06-24
Hunt Club 2,2000-08-10T00:00:00Z,e.coli,21971,Sasco Brook,2000,08-10
Sasco 6,2004-05-03T00:00:00Z,e.coli,22000,Sasco Brook,2004,05-03
Hunt Club 5,2001-06-24T00:00:00Z,e.coli,22000,Sasco Brook,2001,06-24
Muddy 6,2006-07-12T00:00:00Z,e.coli,22000,Muddy Brook,2006,07-12
Sasco 1,2003-08-04T00:00:00Z,e.coli,22000,Sasco Brook,2003,08-04
Hunt Club 5,2011-06-24T00:00:00Z,e.coli,22000,Sasco Brook,2011,06-24
Hunt Club 3,2016-08-22T00:00:00Z,e.coli,22000,Sasco Brook,2016,08-22
Muddy 4,1998-08-18T00:00:00Z,e.coli,23226,Muddy Brook,1998,08-18
Deadman 7.2,2013-06-03T00:00:00Z,e.coli,24000,Deadman Brook,2013,06-03
New 2,2006-06-28T00:00:00Z,e.coli,24000,Greens Farms Brook,2006,06-28
Deadman 5,2013-06-03T00:00:00Z,e.coli,24000,Deadman Brook,2013,06-03
Pussy Willow 1,2006-06-28T00:00:00Z,e.coli,24000,Pussy Willow Brook,2006,06-28
Stony 3,2022-09-06T00:00:00Z,e.coli,24196,Stony Brook,2022,09-06
Indian 1,2022-06-16T00:00:00Z,e.coli,24196,Indian River,2022,06-16
Indian 1.5,2022-06-16T00:00:00Z,e.coli,24196,Indian River,2022,06-16
Indian 2,2022-06-16T00:00:00Z,e.coli,24196,Indian River,2022,06-16
Indian 3,2022-06-16T00:00:00Z,e.coli,24196,Indian River,2022,06-16
Deadman 4,2013-06-03T00:00:00Z,e.coli,25000,Deadman Brook,2013,06-03
Hunt Club 5,2010-06-25T00:00:00Z,e.coli,25000,Sasco Brook,2010,06-25
Muddy 3,2008-09-25T00:00:00Z,e.coli,25000,Muddy Brook,2008,09-25
Poplar 2,2005-09-15T00:00:00Z,e.coli,26000,Saugatuck River,2005,09-15
Sasco 7,1996-06-20T00:00:00Z,e.coli,26677,Sasco Brook,1996,06-20
Hunt Club 2,1997-07-10T00:00:00Z,e.coli,26677,Sasco Brook,1997,07-10
Hunt Club 2,2005-07-13T00:00:00Z,e.coli,27000,Sasco Brook,2005,07-13
Hunt Club 1,2015-06-19T00:00:00Z,e.coli,27000,Sasco Brook,2015,06-19
Lamplight 1,2012-06-13T00:00:00Z,e.coli,27000,Pussy Willow Brook,2012,06-13
Deadman 7,2013-06-03T00:00:00Z,e.coli,28000,Deadman Brook,2013,06-03
Deadman 3,2013-06-03T00:00:00Z,e.coli,28000,Deadman Brook,2013,06-03
Sasco 7,1996-06-10T00:00:00Z,e.coli,28716,Sasco Brook,1996,06-10
Sasco 3,2003-08-04T00:00:00Z,e.coli,29000,Sasco Brook,2003,08-04
Deadman 7,2012-09-28T00:00:00Z,e.coli,30000,Deadman Brook,2012,09-28
Deadman 5,2012-09-28T00:00:00Z,e.coli,30000,Deadman Brook,2012,09-28
Sasco 4,1995-09-22T00:00:00Z,e.coli,30599,Sasco Brook,1995,09-22
Hunt Club 2,1996-06-13T00:00:00Z,e.coli,31383,Sasco Brook,1996,06-13
Sasco 3,2002-08-20T00:00:00Z,e.coli,32000,Sasco Brook,2002,08-20
Hunt Club 2,2004-06-24T00:00:00Z,e.coli,32000,Sasco Brook,2004,06-24
